Rk,Tm,Year,Date,Time,LTime,Opp,Week,Game,Result,Total Yardage,O Plays,Y/P,D Plays,DY/P,TO
2547,NWE,2015,10/29/2015,8:26,8:26,MIA,8,7,W 36-7,437,66,6.6212,62,4.3548,
2548,CIN,2013,12/22/2013,1:02,1:02,MIN,16,15,W 42-14,426,77,5.5325,48,4.3542,1
2549,SFO,2014,10/13/2014,8:30,7:30,STL,6,6,W 31-17,432,65,6.6462,71,4.3521,1
2550,PHI,2017,12/25/2017,8:30,8:30,OAK,16,15,W 19-10,216,61,3.541,63,4.3492,2
2551,PIT,2016,11/6/2016,1:00,1:00,BAL,9,8,L 14-21,277,65,4.2615,63,4.3492,1
2552,ARI,2013,11/24/2013,4:05,2:05,IND,12,11,W 40-11,410,71,5.7746,55,4.3455,
2553,NWE,2016,12/24/2016,1:00,1:00,NYJ,16,15,W 41-3,325,70,4.6429,55,4.3455,
2554,OAK,2017,12/3/2017,4:25,1:25,NYG,13,12,W 24-17,401,66,6.0758,61,4.3443,1
2555,CAR,2016,12/11/2016,1:00,1:00,SDG,14,13,W 28-16,272,67,4.0597,64,4.3438,1
2556,HOU,2014,12/14/2014,1:02,1:02,IND,15,14,L 10-17,289,67,4.3134,64,4.3438,2
2557,STL,2015,9/13/2015,1:00,12:00,SEA,1,1,W 34-31,352,55,6.4,79,4.3418,3
2558,JAX,2012,12/30/2012,1:02,12:02,TEN,17,16,L 20-38,375,71,5.2817,51,4.3333,3
2559,TEN,2015,9/13/2015,4:25,4:25,TAM,1,1,W 42-14,309,49,6.3061,63,4.3333,1
2560,SFO,2012,11/25/2012,4:25,3:25,NOR,12,11,W 31-21,375,56,6.6964,67,4.3284,2
2561,PHI,2017,9/10/2017,1:00,1:00,WAS,1,1,W 30-17,356,65,5.4769,61,4.3279,2
2562,BAL,2013,9/22/2013,1:03,1:03,HOU,3,3,W 30-9,236,57,4.1404,61,4.3279,
2563,PHI,2016,9/25/2016,4:25,4:25,PIT,3,3,W 34-3,426,61,6.9836,58,4.3276,
2564,NOR,2017,12/17/2017,1:00,12:00,NYJ,15,14,W 31-19,412,64,6.4375,68,4.3235,3
2565,NYJ,2012,11/18/2012,1:00,12:00,STL,11,10,W 27-13,289,65,4.4462,65,4.3231,
2566,SDG,2015,12/24/2015,8:26,5:26,OAK,16,15,L 20-23,343,75,4.5733,65,4.3231,1
2567,TAM,2017,12/24/2017,1:00,1:00,CAR,16,15,L 19-22,392,57,6.8772,59,4.322,3
2568,CAR,2017,10/8/2017,1:00,1:00,DET,5,5,W 27-24,362,64,5.6563,56,4.3214,
2569,DEN,2017,9/24/2017,1:00,1:00,BUF,3,3,L 16-26,366,66,5.5455,63,4.3175,2
2570,CIN,2017,11/19/2017,4:25,2:25,DEN,11,10,W 20-17,190,53,3.5849,79,4.3165,
2571,KAN,2016,12/25/2016,8:30,7:30,DEN,16,15,W 33-10,484,74,6.5405,57,4.3158,1
2572,IND,2014,12/14/2014,1:02,1:02,HOU,15,14,W 17-10,278,64,4.3438,67,4.3134,2
2573,CAR,2013,10/6/2013,4:05,1:05,ARI,5,4,L 6-22,353,66,5.3485,58,4.3103,4
2574,SFO,2012,12/2/2012,1:00,12:00,STL,13,12,L 13-16,339,71,4.7746,68,4.3088,1
2575,CAR,2015,10/25/2015,8:31,8:31,PHI,7,6,W 27-16,394,58,6.7931,81,4.3086,3
2576,NOR,2014,12/28/2014,1:03,1:03,TAM,17,16,W 23-20,338,63,5.3651,65,4.3077,3
2577,BAL,2012,11/25/2012,4:05,1:05,SDG,12,11,W 16-13,443,91,4.8681,65,4.3077,
2578,PHI,2015,9/27/2015,1:03,1:03,NYJ,3,3,W 24-17,231,67,3.4478,75,4.3067,1
2579,NWE,2014,9/21/2014,1:02,1:02,OAK,3,3,W 16-9,297,71,4.1831,56,4.3036,
2580,NWE,2013,10/20/2013,1:03,1:03,NYJ,7,7,L 27-30,295,70,4.2143,89,4.3034,1
2581,DEN,2017,12/14/2017,8:25,8:25,IND,15,14,W 25-13,462,74,6.2432,53,4.3019,1
2582,TAM,2015,11/15/2015,1:05,1:05,DAL,10,9,W 10-6,330,67,4.9254,53,4.3019,2
2583,CHI,2016,10/31/2016,8:31,7:31,MIN,8,8,W 20-10,403,61,6.6066,60,4.3,
2584,PIT,2013,9/22/2013,8:30,8:30,CHI,3,3,L 23-40,459,65,7.0615,60,4.3,5
2585,IND,2017,11/5/2017,1:00,12:00,HOU,9,9,W 20-14,371,61,6.082,67,4.2985,1
2586,NYJ,2016,10/23/2016,1:04,1:04,BAL,7,7,W 24-16,344,66,5.2121,57,4.2982,2
2587,SEA,2014,12/14/2014,4:26,1:26,SFO,15,14,W 17-7,290,61,4.7541,57,4.2982,1
2588,TAM,2017,11/12/2017,1:00,1:00,NYJ,10,9,W 15-10,271,66,4.1061,64,4.2969,1
2589,PIT,2012,9/16/2012,4:25,4:25,NYJ,2,2,W 27-10,331,62,5.3387,51,4.2941,
2590,DET,2013,12/22/2013,4:05,4:05,NYG,16,15,L 20-23,355,80,4.4375,65,4.2923,3
2591,DAL,2014,10/12/2014,4:26,1:26,SEA,6,6,W 30-23,401,69,5.8116,48,4.2917,2
2592,CIN,2017,9/14/2017,8:25,8:25,HOU,2,2,L 9-13,295,62,4.7581,62,4.2903,1
2593,DET,2012,10/22/2012,8:40,7:40,CHI,7,6,L 7-13,340,67,5.0746,69,4.2899,4
2594,SEA,2013,10/13/2013,4:06,1:06,TEN,6,6,W 20-13,404,66,6.1212,52,4.2885,2
2595,DEN,2016,12/18/2016,4:25,2:25,NWE,15,14,L 3-16,309,61,5.0656,73,4.2877,3
2596,NOR,2016,12/11/2016,4:25,4:25,TAM,14,13,L 11-16,294,58,5.069,63,4.2857,3
2597,STL,2014,12/11/2014,8:25,7:25,ARI,15,14,L 6-12,280,61,4.5902,64,4.2813,2
2598,TAM,2015,10/4/2015,1:03,1:03,CAR,4,4,L 23-37,411,75,5.48,57,4.2807,5
2599,NOR,2014,10/30/2014,8:30,8:30,CAR,9,8,W 28-10,375,75,5,54,4.2778,2
2600,NWE,2015,12/6/2015,4:25,4:25,PHI,13,12,L 28-35,427,86,4.9651,58,4.2759,2
2601,MIA,2013,11/24/2013,1:03,1:03,CAR,12,11,L 16-20,332,62,5.3548,69,4.2754,1
2602,HOU,2012,12/30/2012,1:02,1:02,IND,17,16,L 16-28,352,60,5.8667,62,4.2742,2
2603,CAR,2015,11/2/2015,8:30,8:30,IND,8,7,W 29-26,379,73,5.1918,84,4.2738,3
2604,KAN,2015,9/17/2015,8:29,7:29,DEN,2,2,L 24-31,314,58,5.4138,70,4.2714,5
2605,DET,2016,10/30/2016,1:03,12:03,HOU,8,8,L 13-20,289,56,5.1607,63,4.2698,
2606,STL,2013,12/29/2013,4:26,1:26,SEA,17,16,L 9-27,158,50,3.16,63,4.2698,2
2607,DEN,2015,9/27/2015,8:30,8:30,DET,3,3,W 24-12,354,62,5.7097,68,4.2647,2
2608,DEN,2012,10/15/2012,8:40,5:40,SDG,6,6,W 35-24,365,52,7.0192,72,4.2639,3
2609,BAL,2016,11/6/2016,1:00,1:00,PIT,9,8,W 21-14,274,63,4.3492,65,4.2615,1
2610,WAS,2013,10/13/2013,8:31,7:31,DAL,6,5,L 16-31,433,75,5.7733,50,4.26,2
2611,TEN,2013,12/1/2013,1:02,1:02,IND,13,12,L 14-22,347,74,4.6892,62,4.2581,4
2612,PIT,2016,12/4/2016,4:25,4:25,NYG,13,12,W 24-14,389,69,5.6377,55,4.2545,2
2613,LAC,2017,10/22/2017,4:25,1:25,DEN,7,7,W 21-0,242,55,4.4,59,4.2542,
2614,BUF,2012,12/9/2012,1:02,1:02,STL,14,13,L 12-15,281,58,4.8448,67,4.2537,2
2615,DEN,2013,12/29/2013,4:25,1:25,OAK,17,16,W 34-14,458,73,6.274,60,4.25,
2616,MIN,2016,9/25/2016,1:02,1:02,CAR,3,3,W 22-10,211,54,3.9074,72,4.25,
2617,CHI,2017,10/22/2017,1:00,12:00,CAR,7,7,W 17-3,153,37,4.1351,69,4.2464,
2618,OAK,2015,12/20/2015,4:05,1:05,GNB,15,14,L 20-30,372,75,4.96,69,4.2464,2
2619,BAL,2014,12/28/2014,1:02,1:02,CLE,17,16,W 20-10,419,65,6.4462,61,4.2459,
2620,KAN,2015,12/13/2015,1:03,12:03,SDG,14,13,W 10-3,329,50,6.58,66,4.2424,2
2621,STL,2014,11/2/2014,4:05,1:05,SFO,9,8,W 13-10,193,52,3.7115,62,4.2419,2
2622,CIN,2012,12/30/2012,1:03,1:03,BAL,17,16,W 23-17,189,49,3.8571,83,4.241,
2623,ARI,2015,12/6/2015,1:00,12:00,STL,13,12,W 27-3,524,79,6.6329,50,4.24,
2624,TEN,2017,10/22/2017,1:00,1:00,CLE,7,7,W 12-9,269,68,3.9559,67,4.2388,1
2625,HOU,2015,11/22/2015,1:03,12:03,NYJ,11,10,W 24-17,364,73,4.9863,63,4.2381,1
2626,PIT,2012,12/23/2012,1:02,1:02,CIN,16,15,L 10-13,280,63,4.4444,63,4.2381,3
2627,NYJ,2013,9/8/2013,1:03,1:03,TAM,1,1,W 18-17,304,73,4.1644,59,4.2373,2
2628,SDG,2014,11/16/2014,4:05,1:05,OAK,11,10,W 13-6,300,68,4.4118,55,4.2364,
2629,DEN,2015,10/11/2015,4:25,1:25,OAK,5,5,W 16-10,297,55,5.4,68,4.2353,2
2630,PIT,2017,10/1/2017,1:00,1:00,BAL,4,4,W 26-9,381,73,5.2192,68,4.2353,1
2631,PHI,2014,10/12/2014,8:41,8:41,NYG,6,6,W 27-0,448,71,6.3099,60,4.2333,2
2632,CLE,2013,9/8/2013,1:02,1:02,MIA,1,1,L 10-23,291,72,4.0417,65,4.2308,3
2633,DEN,2012,9/17/2012,8:41,8:41,ATL,2,2,L 21-27,336,67,5.0149,65,4.2308,4
2634,WAS,2017,11/30/2017,8:25,7:25,DAL,13,12,L 14-38,280,60,4.6667,65,4.2308,4
2635,CHI,2013,11/17/2013,1:02,12:02,BAL,11,10,W 23-20,319,59,5.4068,75,4.2267,
2636,BUF,2016,11/20/2016,1:00,1:00,CIN,11,10,W 16-12,342,63,5.4286,71,4.2254,1
2637,MIA,2012,12/2/2012,1:02,1:02,NWE,13,12,L 16-23,277,59,4.6949,76,4.2237,1
2638,SEA,2016,11/20/2016,4:25,1:25,PHI,11,10,W 26-15,439,63,6.9683,73,4.2192,
2639,CIN,2017,12/31/2017,4:25,1:00,BAL,17,16,W 31-27,359,75,4.7867,74,4.2162,1
2640,ARI,2012,12/16/2012,4:05,2:05,DET,15,14,W 38-10,196,51,3.8431,74,4.2162,1
2641,NYJ,2013,10/20/2013,1:03,1:03,NWE,7,7,W 30-27,383,89,4.3034,70,4.2143,1
2642,PIT,2015,12/6/2015,8:30,8:30,IND,13,12,W 45-10,522,71,7.3521,57,4.2105,2
2643,LAR,2016,11/20/2016,4:05,1:05,MIA,11,10,L 10-14,227,60,3.7833,57,4.2105,1
2644,ARI,2014,11/9/2014,4:25,2:25,STL,10,9,W 31-14,335,66,5.0758,58,4.2069,1
2645,ARI,2013,12/1/2013,1:02,1:02,PHI,13,12,L 21-24,350,68,5.1471,73,4.2055,3
2646,DEN,2012,10/28/2012,8:30,6:30,NOR,8,7,W 34-14,530,71,7.4648,60,4.2,1
2647,DEN,2015,12/28/2015,8:30,6:30,CIN,16,15,W 20-17,390,63,6.1905,70,4.2,1
2648,GNB,2016,10/20/2016,8:26,7:26,CHI,7,6,W 26-10,406,81,5.0123,45,4.2,1
2649,OAK,2012,12/30/2012,4:21,1:21,SDG,17,16,L 21-24,265,57,4.6491,50,4.2,1
2650,CAR,2016,11/13/2016,1:00,1:00,KAN,10,9,L 17-20,341,69,4.942,61,4.1967,2
2651,CIN,2015,11/16/2015,8:30,8:30,HOU,10,9,L 6-10,256,62,4.129,61,4.1967,2
2652,BUF,2014,12/28/2014,1:02,1:02,NWE,17,16,W 17-9,268,58,4.6207,62,4.1935,1
2653,NWE,2017,12/3/2017,1:00,1:00,BUF,13,12,W 23-3,435,68,6.3971,64,4.1875,1
2654,NWE,2017,12/31/2017,1:00,1:00,NYJ,17,16,W 26-6,330,80,4.125,59,4.1864,
2655,SEA,2013,11/10/2013,1:03,1:03,ATL,10,10,W 33-10,490,69,7.1014,54,4.1852,
2656,BAL,2013,11/10/2013,1:02,1:02,CIN,10,9,W 20-17,189,71,2.662,87,4.1839,3
2657,MIA,2012,9/30/2012,4:05,1:05,ARI,4,4,L 21-24,480,74,6.4865,71,4.1831,4
2658,OAK,2014,9/21/2014,1:02,1:02,NWE,3,3,L 9-16,241,56,4.3036,71,4.1831,1
2659,TEN,2015,10/11/2015,1:03,12:03,BUF,5,4,L 13-14,276,62,4.4516,50,4.18,1
2660,NYJ,2016,11/13/2016,1:00,1:00,LAR,10,10,L 6-9,296,58,5.1034,67,4.1791,1
2661,SEA,2017,11/26/2017,4:05,1:05,SFO,12,11,W 24-13,318,64,4.9688,67,4.1791,1
2662,BAL,2013,9/15/2013,1:02,1:02,CLE,2,2,W 14-6,296,71,4.169,62,4.1774,1
2663,CIN,2013,11/17/2013,1:02,1:02,CLE,11,11,W 41-20,224,59,3.7966,79,4.1772,2
2664,BAL,2015,10/1/2015,8:26,8:26,PIT,4,4,W 23-20,356,78,4.5641,63,4.1746,2
2665,CAR,2014,12/28/2014,4:25,4:25,ATL,17,16,W 34-3,306,52,5.8846,69,4.1739,
2666,LAR,2017,10/22/2017,1:00,6:00,ARI,7,7,W 33-0,425,78,5.4487,47,4.1702,1
2667,CLE,2013,9/15/2013,1:02,1:02,BAL,2,2,L 6-14,259,62,4.1774,71,4.169,
2668,MIN,2012,11/25/2012,1:00,12:00,CHI,12,11,L 10-28,258,65,3.9692,71,4.169,3
2669,CLE,2013,9/22/2013,1:05,12:05,MIN,3,3,W 31-27,409,75,5.4533,79,4.1646,4
2670,TAM,2013,9/8/2013,1:03,1:03,NYJ,1,1,L 17-18,250,59,4.2373,73,4.1644,2
2671,PIT,2013,12/15/2013,8:30,8:30,CIN,15,14,W 30-20,290,62,4.6774,67,4.1642,1
2672,ARI,2015,11/1/2015,1:02,1:02,CLE,8,8,W 34-20,491,77,6.3766,61,4.1639,4
2673,TEN,2017,11/26/2017,1:00,1:00,IND,12,11,W 20-16,276,53,5.2075,61,4.1639,2
2674,SEA,2014,11/23/2014,4:06,1:06,ARI,12,11,W 19-3,293,58,5.0517,49,4.1633,
2675,CAR,2012,9/9/2012,4:26,4:26,TAM,1,1,L 10-16,301,49,6.1429,62,4.1613,2
2676,SEA,2017,10/1/2017,8:30,5:30,IND,4,4,W 46-18,477,62,7.6935,57,4.1579,2
2677,CHI,2017,10/15/2017,1:00,1:00,BAL,6,6,W 27-24,342,75,4.56,70,4.1571,2
2678,NYJ,2012,12/9/2012,1:02,1:02,JAX,14,13,W 17-10,270,62,4.3548,70,4.1571,2
2679,CLE,2017,10/8/2017,1:00,1:00,NYJ,5,5,L 14-17,419,70,5.9857,51,4.1569,3
2680,CLE,2013,9/29/2013,1:06,1:06,CIN,4,4,W 17-6,336,71,4.7324,64,4.1563,
2681,LAR,2016,9/12/2016,10:20,7:20,SFO,1,1,L 0-28,185,60,3.0833,77,4.1558,2
2682,SFO,2014,9/14/2014,8:31,5:31,CHI,2,2,L 20-28,359,65,5.5231,52,4.1538,4
2683,CLE,2013,11/3/2013,4:25,4:25,BAL,9,9,W 24-18,315,68,4.6324,67,4.1493,1
2684,SEA,2017,12/24/2017,4:25,3:25,DAL,16,15,W 21-12,136,54,2.5185,68,4.1471,
2685,NYJ,2017,10/1/2017,1:00,1:00,JAX,4,4,W 23-20,471,69,6.8261,75,4.1467,2
2686,MIN,2016,11/20/2016,1:00,3:00,ARI,11,10,W 30-24,217,54,4.0185,70,4.1429,1
2687,TEN,2017,12/10/2017,4:05,2:05,ARI,14,13,L 7-12,204,56,3.6429,63,4.1429,2
2688,SFO,2013,9/15/2013,8:31,5:31,SEA,2,2,L 3-29,207,51,4.0588,70,4.1429,5
2689,BUF,2017,11/26/2017,1:00,12:00,KAN,12,11,W 16-10,268,68,3.9412,57,4.1404,
2690,HOU,2013,9/22/2013,1:03,1:03,BAL,3,3,L 9-30,264,61,4.3279,57,4.1404,1
2691,TAM,2016,10/23/2016,4:05,1:05,SFO,7,6,W 34-17,513,73,7.0274,66,4.1364,1
2692,CAR,2017,10/22/2017,1:00,12:00,CHI,7,7,L 3-17,293,69,4.2464,37,4.1351,3
2693,DEN,2012,11/18/2012,4:25,2:25,SDG,11,10,W 30-23,386,70,5.5143,67,4.1343,2
2694,ATL,2017,12/31/2017,4:25,1:00,CAR,17,16,W 22-10,371,72,5.1528,60,4.1333,
2695,CIN,2013,10/6/2013,1:02,1:02,NWE,5,5,W 13-6,341,70,4.8714,60,4.1333,2
2696,BAL,2012,12/23/2012,4:25,4:25,NYG,16,15,W 33-14,533,81,6.5802,45,4.1333,
2697,CIN,2012,12/13/2012,8:30,8:30,PHI,15,14,W 34-13,249,74,3.3649,53,4.1321,2
2698,HOU,2015,11/16/2015,8:30,8:30,CIN,10,9,W 10-6,256,61,4.1967,62,4.129,1
2699,MIA,2015,10/25/2015,1:02,1:02,HOU,7,6,W 44-26,503,59,8.5254,78,4.1282,1
2700,NYJ,2017,12/31/2017,1:00,1:00,NWE,17,16,L 6-26,247,59,4.1864,80,4.125,
2701,SDG,2015,12/20/2015,4:25,1:25,MIA,15,14,W 30-14,442,73,6.0548,56,4.125,2
2702,CHI,2016,9/19/2016,8:30,7:30,PHI,2,2,L 14-29,284,50,5.68,68,4.1176,3
2703,CIN,2012,12/9/2012,1:03,1:03,DAL,14,13,L 19-20,336,58,5.7931,70,4.1143,1
2704,MIN,2013,12/8/2013,1:03,1:03,BAL,14,13,L 26-29,379,63,6.0159,79,4.1139,1
2705,DEN,2016,12/4/2016,1:00,1:00,JAX,13,12,W 20-10,206,54,3.8148,81,4.1111,
2706,MIN,2016,9/18/2016,8:32,7:32,GNB,2,2,W 17-14,284,57,4.9825,64,4.1094,1
2707,DAL,2015,9/20/2015,4:25,4:25,PHI,2,2,W 20-10,359,70,5.1286,55,4.1091,2
2708,ATL,2016,10/9/2016,4:05,2:05,DEN,5,5,W 23-16,372,62,6,65,4.1077,1
2709,NYJ,2017,11/12/2017,1:00,1:00,TAM,10,10,L 10-15,275,64,4.2969,66,4.1061,2
2710,CLE,2012,11/18/2012,1:04,12:04,DAL,11,10,L 20-23,311,70,4.4429,78,4.1026,1
2711,DAL,2016,10/30/2016,8:31,7:31,PHI,8,7,W 29-23,460,76,6.0526,71,4.0986,1
2712,SFO,2014,11/23/2014,4:25,1:25,WAS,12,11,W 17-13,312,60,5.2,52,4.0962,3
2713,CLE,2015,12/13/2015,1:02,1:02,SFO,14,13,W 24-10,481,74,6.5,54,4.0926,2
2714,GNB,2016,10/9/2016,8:30,7:30,NYG,5,4,W 23-16,406,77,5.2727,54,4.0926,2
2715,STL,2012,9/23/2012,1:04,12:04,CHI,3,3,L 6-23,160,58,2.7586,67,4.0896,2
2716,DAL,2014,12/21/2014,4:26,3:26,IND,16,15,W 42-7,377,62,6.0806,56,4.0893,1
2717,WAS,2013,12/29/2013,1:04,1:04,NYG,17,16,L 6-20,251,75,3.3467,68,4.0882,4
2718,MIN,2013,12/29/2013,1:05,12:05,DET,17,16,W 14-13,345,56,6.1607,60,4.0833,2
2719,SEA,2014,12/28/2014,4:27,1:27,STL,17,16,W 20-6,354,62,5.7097,60,4.0833,2
2720,SFO,2017,12/3/2017,1:00,12:00,CHI,13,12,W 15-14,388,73,5.3151,36,4.0833,1
2721,HOU,2015,12/27/2015,1:02,12:02,TEN,16,15,W 34-6,330,69,4.7826,63,4.0794,1
2722,NYJ,2014,9/22/2014,8:30,8:30,CHI,3,3,L 19-27,414,72,5.75,63,4.0794,3
2723,PHI,2013,12/22/2013,8:30,8:30,CHI,16,15,W 54-11,514,63,8.1587,63,4.0794,1
2724,SFO,2012,10/29/2012,8:40,5:40,ARI,8,8,W 24-3,317,52,6.0962,65,4.0769,
2725,LAR,2016,10/23/2016,9:31,2:31,NYG,7,7,L 10-17,345,76,4.5395,57,4.0702,4
2726,SEA,2017,11/5/2017,4:05,1:05,WAS,9,8,L 14-17,437,75,5.8267,60,4.0667,2
2727,MIA,2013,10/27/2013,1:02,1:02,NWE,8,7,L 17-27,301,79,3.8101,62,4.0645,3
2728,DET,2017,12/31/2017,1:00,1:00,GNB,17,16,W 35-11,356,54,6.5926,63,4.0635,
2729,DAL,2016,12/11/2016,8:30,8:30,NYG,14,13,L 7-10,260,65,4,64,4.0625,3
2730,DEN,2017,9/17/2017,4:25,2:25,DAL,2,2,W 42-17,380,73,5.2055,66,4.0606,2
2731,MIA,2013,10/20/2013,1:02,1:02,BUF,7,6,L 21-23,293,64,4.5781,66,4.0606,3
2732,NOR,2016,11/13/2016,1:00,12:00,DEN,10,9,L 23-25,373,51,7.3137,83,4.0602,4
2733,SDG,2016,12/11/2016,1:00,1:00,CAR,14,13,L 16-28,278,64,4.3438,67,4.0597,5
2734,SEA,2013,9/15/2013,8:31,5:31,SFO,2,2,W 29-3,290,70,4.1429,51,4.0588,1
2735,NWE,2016,9/22/2016,8:26,8:26,HOU,3,3,W 27-0,282,59,4.7797,70,4.0571,
2736,DET,2012,9/30/2012,1:03,1:03,MIN,4,4,L 13-20,341,76,4.4868,56,4.0536,1
2737,BUF,2013,9/15/2013,1:02,1:02,CAR,2,2,W 24-23,436,73,5.9726,76,4.0526,2
2738,JAX,2016,11/6/2016,1:00,12:00,KAN,9,8,L 14-19,449,75,5.9867,57,4.0526,4
2739,BAL,2016,12/18/2016,1:00,1:00,PHI,15,14,W 27-26,340,57,5.9649,81,4.0494,2
2740,DEN,2016,10/24/2016,8:30,6:30,HOU,7,7,W 27-9,347,60,5.7833,67,4.0448,
2741,MIA,2013,9/8/2013,1:02,1:02,CLE,1,1,W 23-10,275,65,4.2308,72,4.0417,1
2742,NYJ,2015,1/3/2016,1:02,1:02,BUF,17,16,L 17-22,300,55,5.4545,73,4.0411,3
2743,CIN,2015,9/13/2015,4:25,1:25,OAK,1,1,W 33-13,396,65,6.0923,61,4.0328,
2744,HOU,2017,12/31/2017,1:00,1:00,IND,17,16,L 13-22,209,53,3.9434,62,4.0323,1
2745,SDG,2012,10/28/2012,1:06,1:06,CLE,8,7,L 6-7,265,69,3.8406,62,4.0323,1
2746,TAM,2017,10/29/2017,1:00,1:00,CAR,8,7,L 3-17,279,63,4.4286,63,4.0317,3
2747,NYG,2014,11/30/2014,1:03,1:03,JAX,13,12,L 24-25,329,73,4.5068,64,4.0313,3
2748,MIA,2017,12/3/2017,1:00,1:00,DEN,13,12,W 35-9,367,64,5.7344,67,4.0299,3
2749,ARI,2016,9/18/2016,1:05,1:05,TAM,2,2,W 40-7,416,65,6.4,76,4.0263,
2750,OAK,2015,12/13/2015,4:05,2:05,DEN,14,13,W 15-12,126,55,2.2909,77,4.026,
2751,LAC,2017,12/10/2017,4:05,1:05,WAS,14,13,W 30-13,488,71,6.8732,50,4.02,1
2752,CIN,2015,11/5/2015,8:25,8:25,CLE,9,8,W 31-10,371,66,5.6212,53,4.0189,
2753,CAR,2017,9/10/2017,4:25,1:25,SFO,1,1,W 23-3,287,63,4.5556,54,4.0185,2
2754,ARI,2016,11/20/2016,1:00,3:00,MIN,11,10,L 24-30,290,70,4.1429,54,4.0185,2
2755,MIN,2014,10/26/2014,1:03,1:03,TAM,8,8,W 19-13,332,65,5.1077,56,4.0179,
2756,TAM,2016,11/27/2016,4:05,4:05,SEA,12,11,W 14-5,338,63,5.3651,61,4.0164,2
2757,KAN,2012,11/12/2012,8:40,8:40,PIT,10,9,L 13-16,290,63,4.6032,62,4.0161,1
2758,GNB,2014,12/14/2014,1:02,1:02,BUF,15,14,L 13-21,333,67,4.9701,63,4.0159,2
2759,TEN,2012,12/17/2012,8:40,7:40,NYJ,15,14,W 14-10,294,56,5.25,63,4.0159,
2760,CAR,2015,9/13/2015,1:03,1:03,JAX,1,1,W 20-9,263,68,3.8676,66,4.0152,1
2761,SEA,2013,9/22/2013,4:26,1:26,JAX,3,3,W 45-17,479,67,7.1493,66,4.0152,2
2762,NYJ,2017,12/10/2017,4:05,2:05,DEN,14,13,L 0-23,100,48,2.0833,68,4.0147,2
2763,BUF,2012,9/23/2012,1:02,1:02,CLE,3,3,W 24-14,344,70,4.9143,60,4,1
2764,CLE,2012,12/30/2012,1:02,1:02,PIT,17,16,L 10-24,320,62,5.1613,53,4,4
2765,DEN,2012,9/9/2012,8:31,6:31,PIT,1,1,W 31-19,334,55,6.0727,71,4,1
2766,HOU,2016,1/1/2017,1:00,12:00,TEN,17,16,L 17-24,289,74,3.9054,59,4,1
2767,JAX,2017,11/5/2017,1:00,1:00,CIN,9,8,W 23-7,408,78,5.2308,37,4,1
2768,NWE,2014,12/7/2014,8:30,5:30,SDG,14,13,W 23-14,397,73,5.4384,54,4,2
2769,NYG,2016,12/11/2016,8:30,8:30,DAL,14,13,W 10-7,260,64,4.0625,65,4,3
2770,NYJ,2012,10/28/2012,1:06,1:06,MIA,8,8,L 9-30,363,79,4.5949,59,4,2
2771,OAK,2013,9/15/2013,4:25,1:25,JAX,2,2,W 19-9,340,61,5.5738,62,4,1
2772,OAK,2013,10/27/2013,4:05,1:05,PIT,8,7,W 21-18,279,59,4.7288,69,4,3
2773,BAL,2013,11/24/2013,1:02,1:02,NYJ,12,11,W 19-3,312,62,5.0323,55,4,1
2774,SEA,2015,1/3/2016,4:25,2:25,ARI,17,16,W 36-6,354,69,5.1304,58,4,
2775,GNB,2014,10/2/2014,8:26,7:26,MIN,5,5,W 42-10,320,52,6.1538,75,3.9867,1
2776,OAK,2013,11/10/2013,1:03,1:03,NYG,10,9,L 20-24,213,55,3.8727,63,3.9841,2
2777,SFO,2017,12/31/2017,4:25,1:25,LAR,17,16,W 34-13,461,63,7.3175,63,3.9841,3
2778,IND,2015,1/3/2016,1:02,1:02,TEN,17,16,W 30-24,327,71,4.6056,58,3.9828,1
2779,PHI,2013,12/8/2013,1:02,1:02,DET,14,13,W 34-20,478,68,7.0294,58,3.9828,1
2780,SFO,2012,12/9/2012,4:05,1:05,MIA,14,13,W 27-13,321,55,5.8364,57,3.9825,
2781,NYJ,2012,12/23/2012,1:03,1:03,SDG,16,15,L 17-27,225,59,3.8136,56,3.9821,2
2782,DAL,2017,12/31/2017,1:00,1:00,PHI,17,16,W 6-0,301,63,4.7778,55,3.9818,1
2783,HOU,2015,1/3/2016,1:02,12:02,JAX,17,16,W 30-6,402,74,5.4324,54,3.9815,1
2784,SEA,2017,11/9/2017,8:25,6:25,ARI,10,9,W 22-16,287,60,4.7833,73,3.9726,
2785,HOU,2014,12/7/2014,1:03,1:03,JAX,14,13,W 27-13,304,63,4.8254,66,3.9697,
2786,CHI,2012,11/25/2012,1:00,12:00,MIN,12,11,W 28-10,296,71,4.169,65,3.9692,2
2787,BUF,2013,12/8/2013,1:02,1:02,TAM,14,13,L 6-27,214,62,3.4516,62,3.9677,5
2788,NWE,2012,9/16/2012,1:02,1:02,ARI,2,2,L 18-20,387,78,4.9615,61,3.9672,1
2789,SFO,2015,12/20/2015,4:25,1:25,CIN,15,14,L 14-24,318,71,4.4789,61,3.9672,4
2790,PIT,2016,12/18/2016,1:00,1:00,CIN,15,14,W 24-20,382,66,5.7879,56,3.9643,
2791,SEA,2016,9/11/2016,4:08,1:08,MIA,1,1,W 12-10,352,78,4.5128,54,3.963,2
2792,CAR,2012,10/28/2012,1:03,12:03,CHI,8,7,L 22-23,416,77,5.4026,53,3.9623,2
2793,GNB,2012,12/16/2012,1:03,12:03,CHI,15,14,W 21-13,391,71,5.507,48,3.9583,2
